Accident Number,Date and Time,Number of Motor Vehicles,Number of Injuries,Number of Fatalities,Property Damage,Hit and Run,Reporting Officer,Collision Type Code,Collision Type Description,Weather Code,Weather Description,Illumination Code,Illumination Description,Harmful Code,Harmful Code Description,Street Address,City,State,ZIP,RPA,Precinct,Latitude,Longitude,Mapped Location
20190829177,11/15/2019 12:35:00 PM,1,0,0,Y,Y,223502,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,40,MAIL BOX,THUSS AV & WINGATE AV,NASHVILLE,TN,37211,8405,SOUTH,36.1023,-86.736,POINT (-86.736 36.1023)
20190777759,10/24/2019 01:24:00 PM,2,1,0,,N,620072,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,20TH AVE N & CHURCH ST,NASHVILLE,TN,37203,5525,MIDTOW,36.1534,-86.8008,POINT (-86.8008 36.1534)
20190841360,11/20/2019 12:00:00 AM,2,0,0,,Y,279200,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,I40 W EXT RAMP & I 40,NASHVILLE,TN,37203,4119,CENTRA,36.1574,-86.79,POINT (-86.79 36.1574)
20190645776,08/29/2019 06:23:00 PM,2,0,0,,N,169425,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,WEST END AV & 18TH AVS,NASHVILLE,TN,37203,5707,MIDTOW,36.1531,-86.7959,POINT (-86.7959 36.1531)
20190672744,09/10/2019 08:29:00 AM,2,0,0,,N,191578,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,FESSLERS LN & RUNDLE AV,NASHVILLE,TN,37210,8215,HERMIT,36.1467,-86.7438,POINT (-86.7438 36.1467)
20190613723,08/17/2019 11:39:00 AM,3,2,0,,N,212325,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,GALLATIN PKES & WOODRUFF ST,MADISON,TN,37115,1605,MADISO,36.2599,-86.7131,POINT (-86.7131 36.2599)
20190780800,10/25/2019 04:19:00 PM,3,0,0,,N,405418,98,OTHER,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HARDING PL & NOLENSVILLE PKE,NASHVILLE,TN,37211,8705,SOUTH,36.0797,-86.7261,POINT (-86.7261 36.0797)
20190817351,11/10/2019 03:25:00 PM,2,0,0,,N,320582,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,14,PARKED MOTOR VEHICLE,N 9TH ST & CLEVELAND ST,NASHVILLE,TN,37206,1915,EAST,36.1847,-86.7583,POINT (-86.7583 36.1847)
20190725812,10/02/2019 07:45:00 AM,2,0,0,,Y,876573,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,1200 TPS COMPLEX PVTDR,NASHVILLE,TN,37210,8113,SOUTH,36.1305,-86.7411,POINT (-86.7411 36.1305)
20190804595,11/05/2019 07:18:00 AM,3,0,0,,N,462474,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HARDING PL & WAUFORD DR,NASHVILLE,TN,37211,8605,MIDTOW,36.0809,-86.7516,POINT (-86.7516 36.0809)
20190598002,08/11/2019 12:11:00 PM,2,1,0,,N,179602,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,WHITES CREEK PKE & JACKMAN RD,JOELTON,TN,37080,2311,NORTH,36.3575,-86.8826,POINT (-86.8826 36.3575)
20190709753,09/25/2019 11:15:00 AM,2,0,0,,N,191578,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,DUELER DR & LATTING DR,HERMITAGE,TN,37076,9525,HERMIT,36.2104,-86.5817,POINT (-86.5817 36.2104)
20190631079,08/23/2019 06:39:00 PM,3,0,0,,N,320594,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,3,DARK - LIGHTED,18,OTHER OBJECT (NOT FIXED),MM 219 8 I 40,HERMITAGE,TN,37076,94021,HERMIT,36.1631,-86.6175,POINT (-86.6175 36.1631)
20190786529,10/28/2019 04:55:00 PM,2,2,0,,N,419972,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,WHITE BRIDGE PKE & BURGESS AV,NASHVILLE,TN,37209,5025,WEST,36.1446,-86.8579,POINT (-86.8579 36.1446)
20190891852,12/12/2019 01:45:00 PM,2,0,0,,N,140804,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,JAMES ROBERTSON PKWY & I24 W EXT RAMP,NASHVILLE,TN,37206,1109,EAST,36.1718,-86.7681,POINT (-86.7681 36.1718)
20190788493,10/29/2019 10:55:00 AM,2,0,0,,N,226622,98,OTHER,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,DAVIDSON RD & POST RD,NASHVILLE,TN,37205,4919,WEST,36.1152,-86.8628,POINT (-86.8628 36.1152)
20190852682,11/25/2019 03:01:00 PM,3,0,0,,Y,256426,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,CHARLES E DAVIS BLVD & GREEN ST,NASHVILLE,TN,37210,8205,HERMIT,36.1527,-86.7619,POINT (-86.7619 36.1527)
20190872734,12/04/2019 03:01:00 PM,3,1,0,,N,240957,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HARDING PL & SIDCO DR,NASHVILLE,TN,37220,8601,MIDTOW,36.0819,-86.7612,POINT (-86.7612 36.0819)
20190912418,12/21/2019 01:14:00 PM,2,0,0,,Y,109534,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12;99,MOTOR VEHICLE IN TRANSPORT;UNKNOWN MOST HARMFUL EVENT,MM 214 1 I 40,NASHVILLE,TN,37210,90062,HERMIT,36.142,-86.7124,POINT (-86.7124 36.142)
20190769524,10/21/2019 07:12:00 AM,2,0,0,,N,191578,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,DONELSON PKE & I40 E EXT RAMP,NASHVILLE,TN,37217,8951,HERMIT,36.1401,-86.6664,POINT (-86.6664 36.1401)
20190772341,10/22/2019 10:15:00 AM,2,0,0,,Y,693093,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,DICKERSON PKE ENT RAMP & BRILEY PKWY W E,MADISON,TN,37115,2009,MADISO,36.242,-86.7563,POINT (-86.7563 36.242)
20190680858,09/13/2019 07:55:00 AM,2,0,0,,N,227514,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12;14,MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE,N 10TH ST & MAIN ST,NASHVILLE,TN,37206,1939,EAST,36.1789,-86.7521,POINT (-86.7521 36.1789)
20190820013,11/11/2019 09:00:00 PM,2,0,0,,Y,256493,6,SIDESWIPE - OPPOSITE DIRECTION,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MOSSDALE DR & BELL RD,NASHVILLE,TN,37217,8937,HERMIT,36.0828,-86.6287,POINT (-86.6287 36.0828)
20190784900,10/28/2019 02:03:00 AM,2,1,0,,N,330420,4,ANGLE,5,FOG,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,JACKSON DOWNS BLVD & LEBANON PKE,NASHVILLE,TN,37214,9403,HERMIT,36.1853,-86.6365,POINT (-86.6365 36.1853)
20190891414,12/12/2019 08:55:00 AM,2,0,0,,N,384436,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MILDRED SHUTE AV & 3RD AVS,NASHVILLE,TN,37210,8143,SOUTH,36.1468,-86.7666,POINT (-86.7666 36.1468)
20190908676,12/19/2019 06:50:00 PM,2,0,0,,N,320577,2,HEAD-ON,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,US HWY 431 & GREEN HILLS VILLAGE DR,NASHVILLE,TN,37215,6411,MIDTOW,36.1078,-86.8127,POINT (-86.8127 36.1078)
20190800953,11/03/2019 07:24:00 PM,2,0,0,,N,433550,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,RAMP & US HWY 70,NASHVILLE,TN,37214,9403,HERMIT,36.1852,-86.6362,POINT (-86.6362 36.1852)
20190587512,08/07/2019 03:21:00 PM,2,0,0,,N,256380,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,VANTAGE WAY & FRENCH LANDING DR,NASHVILLE,TN,37228,4499,NORTH,36.1912,-86.7971,POINT (-86.7971 36.1912)
20190603076,08/13/2019 11:47:00 AM,2,1,0,,N,161952,6,SIDESWIPE - OPPOSITE DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,8066 GREENBRIER RD,JOELTON,TN,37080,2311,NORTH,36.3622,-86.8609,POINT (-86.8609 36.3622)
20190884159,12/09/2019 04:57:00 PM,2,1,0,,N,306230,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 207 9 I 40,NASHVILLE,TN,37208,54022,NORTH,36.1693,-86.7972,POINT (-86.7972 36.1693)
20190659278,09/04/2019 09:06:00 AM,4,0,0,,Y,352202,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 49 5 I 24,NASHVILLE,TN,37210,4008,CENTRA,36.1588,-86.7604,POINT (-86.7604 36.1588)
20190704576,09/23/2019 11:49:00 AM,2,0,0,,Y,676834,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 85 7 I 65,NASHVILLE,TN,37228,44060,NORTH,36.1906,-86.7899,POINT (-86.7899 36.1906)
20190855661,11/26/2019 05:03:00 PM,2,0,0,,N,240983,5,SIDESWIPE - SAME DIRECTION,2,RAIN,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 57 3 I 24,ANTIOCH,TN,37013,88080,SOUTH,36.0663,-86.6861,POINT (-86.6861 36.0663)
20190690087,09/17/2019 10:48:00 AM,2,3,0,,N,279230,4,ANGLE,21,CLEAR,1,DAYLIGHT,12;13,MOTOR VEHICLE IN TRANSPORT;MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY,4TH AVS & I40 E EXT RAMP,NASHVILLE,TN,37210,8153,SOUTH,36.1505,-86.7704,POINT (-86.7704 36.1505)
20190740638,10/08/2019 07:30:00 PM,2,0,0,,N,433550,11,Front to Rear,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,LEBANON PKE & HERMITAGE RD,OLD HICKORY,TN,37138,9739,HERMIT,36.2003,-86.6186,POINT (-86.6186 36.2003)
20190584600,08/06/2019 02:44:00 PM,2,1,0,,N,169425,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,WEDGEWOOD AV & 8TH AVS,NASHVILLE,TN,37204,6919,MIDTOW,36.1343,-86.7796,POINT (-86.7796 36.1343)
20190621458,08/20/2019 11:52:00 AM,2,0,0,,N,553957,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 212 0 I 40,NASHVILLE,TN,37210,90041,HERMIT,36.147,-86.7433,POINT (-86.7433 36.147)
20190876959,12/06/2019 07:13:00 AM,3,4,0,,N,306231,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,REVELS DR & WHITES CREEK PKE,NASHVILLE,TN,37207,3047,NORTH,36.2211,-86.8049,POINT (-86.8049 36.2211)
20190757005,10/15/2019 05:35:00 PM,2,3,0,,Y,256423,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 206 4 I 40,NASHVILLE,TN,37208,53123,NORTH,36.1645,-86.8188,POINT (-86.8188 36.1645)
20190811127,11/07/2019 07:20:00 PM,2,0,0,,Y,905011,5,SIDESWIPE - SAME DIRECTION,22,CLOUDY,2,DARK - NOT LIGHTED,1;14;54,PARKED MOTOR VEHICLE;Set In Motion By Motor Vehicle,ARTHUR AV & ARTHUR AV,NASHVILLE,TN,37208,4451,NORTH,36.1777,-86.8016,POINT (-86.8016 36.1777)
20190823816,11/13/2019 08:45:00 AM,2,0,0,,N,676834,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,CLARKSVILLE PKE & OLD HICKORY BLVD,NASHVILLE,TN,37218,3231,NORTH,36.2764,-86.8688,POINT (-86.8688 36.2764)
20190711417,09/26/2019 01:30:00 AM,2,0,0,,Y,909497,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,OLD HICKORY BLVD & CENTER ST,OLD HICKORY,TN,37138,9717,HERMIT,36.2252,-86.6256,POINT (-86.6256 36.2252)
20190600671,08/12/2019 02:00:00 PM,2,0,0,,N,352156,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12;20,MOTOR VEHICLE IN TRANSPORT;IMPACT ATTENUATOR,BELL RD & HICKORY PARK DR,ANTIOCH,TN,37013,8753,SOUTH,36.0449,-86.6704,POINT (-86.6704 36.0449)
20190894694,12/13/2019 04:48:00 PM,2,1,0,,N,320599,4,ANGLE,2,RAIN,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,ROYAL PKWY & CLARIDGE DR,NASHVILLE,TN,37214,9103,HERMIT,36.1461,-86.6676,POINT (-86.6676 36.1461)
20190605975,08/14/2019 12:15:00 PM,2,0,0,,N,352174,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,EDMONDSON PKE & CLOVERLAND DR,NASHVILLE,TN,37211,8651,MIDTOW,36.0295,-86.7441,POINT (-86.7441 36.0295)
20190844438,11/21/2019 08:40:00 PM,2,0,0,,Y,256384,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,FOSTER AV & TPS COMPLEX PVTDR,NASHVILLE,TN,37210,8113,SOUTH,36.1305,-86.7418,POINT (-86.7418 36.1305)
20190671077,09/09/2019 03:37:00 PM,2,0,0,,N,134899,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,DONELSON PKE & I40 W ENT RAMP,NASHVILLE,TN,37214,9103,HERMIT,36.143,-86.6667,POINT (-86.6667 36.143)
20190901962,12/17/2019 07:19:00 AM,2,0,0,,Y,352167,4,ANGLE,22,CLOUDY,4,DAWN,12,MOTOR VEHICLE IN TRANSPORT,PARAGON MILLS RD & DAWN DR,NASHVILLE,TN,37211,8419,SOUTH,36.0875,-86.7127,POINT (-86.7127 36.0875)
20190925874,12/28/2019 03:57:00 PM,2,0,0,,Y,352186,6,SIDESWIPE - OPPOSITE DIRECTION,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,WHITES CREEK PKE & MOORMANS ARM RD,NASHVILLE,TN,37207,3033,NORTH,36.2182,-86.8035,POINT (-86.8035 36.2182)
20190770425,10/21/2019 03:17:00 PM,2,1,0,,N,384439,11,Front to Rear,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MCGAVOCK PKE & FERNWOOD DR,NASHVILLE,TN,37216,1435,EAST,36.2087,-86.7153,POINT (-86.7153 36.2087)
20190848176,11/23/2019 10:10:00 AM,1,0,0,Y,N,419952,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,22,CLOUDY,1,DAYLIGHT,31;42,"OTHER POST, POLE, SUPP.;TREE",WILSONIA AV & POST RD,NASHVILLE,TN,37205,5001,WEST,36.1237,-86.8568,POINT (-86.8568 36.1237)
20190810639,11/07/2019 02:14:00 PM,2,1,0,,N,240983,11,Front to Rear,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HICKORY HOLLOW PKWY & BELL RD,ANTIOCH,TN,37013,8863,SOUTH,36.0475,-86.656,POINT (-86.656 36.0475)
20190777482,10/24/2019 11:36:00 AM,2,0,0,,Y,571313,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,BRANSFORD AV & BERRY RD,NASHVILLE,TN,37211,8037,MIDTOW,36.292,-86.8838,POINT (-86.8838 36.292)
20190841490,11/20/2019 04:45:00 PM,2,0,0,,N,151132,2,HEAD-ON,21,CLEAR,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,GALLATIN PKES & MAPLE ST,MADISON,TN,37115,1607,MADISO,36.2617,-86.7124,POINT (-86.7124 36.2617)
20190748374,10/11/2019 10:50:00 PM,2,1,0,,N,110090,4,ANGLE,2,RAIN,3,DARK - LIGHTED,12;33,MOTOR VEHICLE IN TRANSPORT;CURB,LINBAR DR & WALLACE RD,NASHVILLE,TN,37211,8707,SOUTH,36.0387,-86.731,POINT (-86.731 36.0387)
20190868155,12/02/2019 11:20:00 PM,2,0,0,,Y,298859,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MURFREESBORO PKE & RURAL HILL RD,ANTIOCH,TN,37013,8861,SOUTH,36.0745,-86.6387,POINT (-86.6387 36.0745)
20190684764,09/14/2019 12:30:00 PM,1,0,0,Y,Y,330433,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,32;64,CULVERT;Ran Off Road-Left,GRANDVILLE BLVD & GRANDVILLE CT,NASHVILLE,TN,37207,2103,MADISO,36.2811,-86.7722,POINT (-86.7722 36.2811)
20190927625,12/29/2019 02:19:00 PM,2,1,0,,N,320595,11,Front to Rear,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,ELM HILL PKE & AIRWAYS CIR,NASHVILLE,TN,37214,9117,HERMIT,36.1523,-86.6819,POINT (-86.6819 36.1523)
20190633651,08/24/2019 08:19:00 PM,3,2,0,,N,256412,11,Front to Rear,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,I24E & I440 W ENT RAMP,NASHVILLE,TN,37210,81020,SOUTH,36.1301,-86.7273,POINT (-86.7273 36.1301)
20190085993,11/28/2019 05:10:00 PM,3,0,0,,N,352185,4,ANGLE,2,RAIN,1,DAYLIGHT,12;13;14,MOTOR VEHICLE IN TRANSPORT;MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY;PARKED MOTOR VEHICLE,LUCAS LN & I65 N EXT RAMP,NASHVILLE,TN,37207,1863,EAST,36.2021,-86.775,POINT (-86.775 36.2021)
20190832388,11/16/2019 11:45:00 PM,2,0,0,,N,256495,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 206 2 I 40,NASHVILLE,TN,37209,45041,NORTH,36.1621,-86.8205,POINT (-86.8205 36.1621)
20190663996,09/06/2019 07:44:00 AM,3,2,0,,N,311799,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,12;36,MOTOR VEHICLE IN TRANSPORT;CONCRETE TRAFFIC BARRIER,BRILEY PKWYW & BRICK CHURCH PKE,NASHVILLE,TN,37207,2014,MADISO,36.2384,-86.7816,POINT (-86.7816 36.2384)
20190717437,09/28/2019 02:41:00 PM,2,1,0,,N,299257,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,4TH AVS & MCCANN ST,NASHVILLE,TN,37203,8003,MIDTOW,36.1496,-86.7698,POINT (-86.7698 36.1496)
20190618637,08/19/2019 01:26:00 PM,1,0,0,Y,Y,320592,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,30,UTILITY POLE,MURFREESBORO PKE & POLK AV,NASHVILLE,TN,37210,8117,SOUTH,36.1424,-86.7432,POINT (-86.7432 36.1424)
20190645245,08/29/2019 03:05:00 PM,2,0,0,,N,256386,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,BELL RD & PRIEST WOODS DR,NASHVILLE,TN,37214,8945,HERMIT,36.1265,-86.6298,POINT (-86.6298 36.1265)
20190651229,08/31/2019 07:51:00 PM,2,0,0,,Y,415780,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 207 9 I 40,NASHVILLE,TN,37208,54022,NORTH,36.1693,-86.7972,POINT (-86.7972 36.1693)
20190849134,11/23/2019 09:49:00 PM,2,1,0,,N,330412,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,GALLATIN PKEN & CONFERENCE DR,MADISON,TN,37115,1731,MADISO,36.3026,-86.692,POINT (-86.692 36.3026)
20190593327,08/09/2019 02:46:00 PM,2,0,0,,Y,109534,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12;99,MOTOR VEHICLE IN TRANSPORT;UNKNOWN MOST HARMFUL EVENT,MM 212 3 I 40,NASHVILLE,TN,37210,8206,HERMIT,36.1447,-86.7399,POINT (-86.7399 36.1447)
20190611974,08/16/2019 05:56:00 PM,2,0,0,,N,320594,11,Front to Rear,21,CLEAR,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,BELL RD & LAKE CHATEAU DR,HERMITAGE,TN,37076,9545,HERMIT,36.1607,-86.588,POINT (-86.588 36.1607)
20190757663,10/16/2019 12:59:00 AM,2,0,0,,N,187882,4,ANGLE,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,DOUGLAS AV & GALLATIN AV,NASHVILLE,TN,37206,1325,EAST,36.1927,-86.7444,POINT (-86.7444 36.1927)
20190729733,10/03/2019 07:21:00 PM,2,0,0,,N,240960,4,ANGLE,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,GALLATIN PKE & LELAND AV,NASHVILLE,TN,37216,1415,EAST,36.2039,-86.7383,POINT (-86.7383 36.2039)
20190931435,12/31/2019 09:06:00 AM,2,1,0,,N,311804,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HERMITAGE AV & MIDDLETON ST,NASHVILLE,TN,37210,4033,CENTRA,36.1559,-86.767,POINT (-86.767 36.1559)
20190737541,10/07/2019 01:50:00 PM,2,2,0,,N,212325,4,ANGLE,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,I65 S EXT RAMP & I 65,MADISON,TN,37115,20044,MADISO,36.2481,-86.743,POINT (-86.743 36.2481)
20190723808,10/01/2019 12:20:00 PM,3,0,0,,N,226622,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,WHITE BRIDGE PKE & POST PL,NASHVILLE,TN,37209,5107,WEST,36.1145,-86.8161,POINT (-86.8161 36.1145)
20190795570,11/01/2019 07:34:00 AM,2,0,0,,N,571313,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 5 9 I 440,NASHVILLE,TN,37204,83062,MIDTOW,36.1215,-86.7578,POINT (-86.7578 36.1215)
20190600991,08/12/2019 05:20:00 PM,2,0,0,,N,169425,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 2 2 I 440,NASHVILLE,TN,37215,6006,WEST,36.1272,-86.8152,POINT (-86.8152 36.1272)
20190632102,08/24/2019 03:00:00 AM,2,2,0,,N,209173,6,SIDESWIPE - OPPOSITE DIRECTION,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 202 0 I 40,NASHVILLE,TN,37209,46027,WEST,36.1401,-86.8875,POINT (-86.8875 36.1401)
20190724507,10/01/2019 12:00:00 AM,2,0,0,,N,279200,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,8TH AVS & LAFAYETTE ST,NASHVILLE,TN,37203,4043,CENTRA,36.1546,-86.7792,POINT (-86.7792 36.1546)
20190616803,08/18/2019 08:24:00 PM,2,0,0,,N,311327,4,ANGLE,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,SHARPE AV & N 14TH ST,NASHVILLE,TN,37206,1319,EAST,36.1886,-86.7439,POINT (-86.7439 36.1886)
20190863991,11/30/2019 10:40:00 PM,2,0,0,,N,352193,5,SIDESWIPE - SAME DIRECTION,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 213 0 I 40,NASHVILLE,TN,37210,8219,HERMIT,36.1407,-86.7323,POINT (-86.7323 36.1407)
20190850441,11/24/2019 02:40:00 PM,2,0,0,,N,384408,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 212 0 I 40,NASHVILLE,TN,37210,90041,HERMIT,36.147,-86.7433,POINT (-86.7433 36.147)
20190712455,09/26/2019 12:05:00 PM,4,0,0,,Y,212318,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,14,PARKED MOTOR VEHICLE,FOREST ACRES DR & US HWY 31,NASHVILLE,TN,37220,7111,MIDTOW,36.064,-86.776,POINT (-86.776 36.064)
20190609475,08/15/2019 06:36:00 PM,1,1,0,,N,151132,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,34;36;64,DITCH;CONCRETE TRAFFIC BARRIER;Ran Off Road-Left,BRILEY PKWYW & MOOREWOOD DR,NASHVILLE,TN,37207,20141,MADISO,36.2398,-86.773,POINT (-86.773 36.2398)
20190735942,10/06/2019 05:10:00 PM,1,1,0,,N,330443,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,22,CLOUDY,1,DAYLIGHT,36,CONCRETE TRAFFIC BARRIER,I65 N EXT RAMP & I 65,NASHVILLE,TN,37207,1863,EAST,36.2057,-86.7747,POINT (-86.7747 36.2057)
20190852904,11/25/2019 04:36:00 PM,3,0,0,,N,256389,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 79 5 I 65,NASHVILLE,TN,37204,70042,MIDTOW,36.106,-86.7678,POINT (-86.7678 36.106)
20190793122,10/31/2019 06:53:00 AM,2,0,0,,N,224575,4,ANGLE,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,GLEN ECHO RD & BENHAM AV,NASHVILLE,TN,37215,6413,MIDTOW,36.1082,-86.8102,POINT (-86.8102 36.1082)
20190886359,12/10/2019 12:35:00 PM,2,0,0,,N,468160,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,CENTRAL PKE & OLD HICKORY BLVD,HERMITAGE,TN,37076,9557,HERMIT,36.1736,-86.6021,POINT (-86.6021 36.1736)
